timestamp_utc,open,high,low,close,volume
2026-04-21T13:30:00Z,77.05,79.06,77.05,77.99,40
2026-04-22T13:30:00Z,79.54,79.54,79.19,79.26,18
2026-04-23T13:30:00Z,80.3,82,79.99,80.92,50
2026-04-24T13:30:00Z,80.16,80.8,79.72,80.4,17
2026-04-27T13:30:00Z,81.27,81.99,81.14,81.52,17
2026-04-28T13:30:00Z,82.71,83.52,82.15,82.71,61
2026-04-29T13:30:00Z,85.17,85.5,84.89,84.72,37
2026-04-30T13:30:00Z,84.29,85.67,84.15,84.98,47
2026-05-01T13:30:00Z,84.35,84.65,82.7,83.92,49
2026-05-04T13:30:00Z,85.94,88.7,85.92,88.66,87
2026-05-05T13:30:00Z,86.44,86.9,85.9,86.49,48
2026-05-06T13:30:00Z,82.02,82.5,80.98,81.19,22
2026-05-07T13:30:00Z,79.35,83,79,81.49,112
2026-05-08T13:30:00Z,81.64,82.95,81.64,82.84,30
2026-05-11T13:30:00Z,85.21,86.13,85.21,85.33,35
2026-05-12T13:30:00Z,87.86,88.25,87.1,87.89,75
2026-05-13T13:30:00Z,86.85,87.23,85.59,85.76,27
2026-05-14T13:30:00Z,85.07,86.14,85.01,85.53,39
2026-05-15T13:30:00Z,87.38,88.65,87.38,88.31,59
2026-05-18T13:30:00Z,88.3,91.24,87.69,90.85,80
2026-05-19T13:30:00Z,90.74,90.9,89.39,90.39,34
2026-05-20T13:30:00Z,89.58,89.58,85.5,86.47,86
2026-05-21T13:30:00Z,89.82,90.11,85.59,86.06,120
2026-05-22T13:30:00Z,86.76,87.49,84.91,86.31,70
2026-05-26T13:30:00Z,85,85,83.58,84.25,50
2026-05-27T13:30:00Z,81.69,82.78,81.24,81.39,105
2026-05-28T13:30:00Z,83.36,83.49,81.12,82.76,124
2026-05-29T13:30:00Z,81.32,82.15,80.65,81.26,82
2026-06-01T13:30:00Z,84.48,85.6,83.51,83.85,110
2026-06-02T13:30:00Z,83.84,84.9,83.65,84.65,79
2026-06-03T13:30:00Z,85.73,86.7,85.73,86.52,67
2026-06-04T13:30:00Z,84,84.64,83.75,84.25,34
2026-06-05T13:30:00Z,83.46,83.46,82.3,82.91,86
2026-06-08T13:30:00Z,84.12,85.1,83.82,84.77,84
2026-06-09T13:30:00Z,83,83.87,81.41,82.92,139
2026-06-10T13:30:00Z,84.2,85.93,83.95,84.6,58
2026-06-11T13:30:00Z,84.21,85.68,81.53,82.92,89
2026-06-12T13:30:00Z,80.85,82,79.54,80.05,117
2026-06-15T13:30:00Z,76.67,77.5,76.3,76.84,91
2026-06-16T13:30:00Z,75.1,75.18,73.3,73.84,176
2026-06-17T13:30:00Z,74.6,76.69,73.36,74.21,312
2026-06-18T13:30:00Z,72.52,74.33,71.5,74.17,543
2026-06-22T13:30:00Z,72.8,72.86,71.88,72.28,310
2026-06-23T13:30:00Z,71.76,72.18,71.36,71.89,262
2026-06-24T13:30:00Z,69.24,69.95,68.88,69.44,425
2026-06-25T13:30:00Z,69.14,71.56,69.12,71.03,904
2026-06-26T13:30:00Z,68.98,69.58,68.02,68.6,374
2026-06-29T13:30:00Z,69.5,70.32,69.4,69.99,290
2026-06-30T13:30:00Z,70.57,70.57,68.75,68.98,408
2026-07-01T13:30:00Z,68.5,68.82,67.87,68.4,446
2026-07-02T13:30:00Z,67.66,68.64,67.37,68.56,348
2026-07-06T13:30:00Z,68.77,69.03,68.22,68.53,228
2026-07-07T13:30:00Z,69.42,71.75,69.22,70.13,764
2026-07-08T13:30:00Z,73.23,74.82,72.56,72.76,827
2026-07-09T13:30:00Z,72.42,72.43,70.93,71.56,439
2026-07-10T13:30:00Z,71.45,72.5,70.5,71.15,431
2026-07-13T13:30:00Z,73.22,77.56,73.14,77.25,1829
2026-07-14T13:30:00Z,77.82,78.3,76.31,77.52,1029
2026-07-15T13:30:00Z,78.54,78.94,76.95,78.08,1018
2026-07-16T13:30:00Z,78.5,78.78,77.11,77.34,820
2026-07-17T13:30:00Z,79.68,80.6,78.73,80.34,2128
2026-07-20T13:30:00Z,79.72,81.46,79.56,80.9,2820
2026-07-21T13:30:00Z,82.45,82.77,81.54,82.11,2295
2026-07-22T13:30:00Z,83.23,83.91,82.75,83.64,1779
2026-07-23T13:30:00Z,86.44,88.07,86.12,87.01,4995
2026-07-24T13:30:00Z,85.4,85.98,83.82,85.15,4412
2026-07-27T13:30:00Z,81.35,81.37,79.45,80.25,3209
2026-07-28T13:30:00Z,79.04,79.42,76.07,77.17,6286
2026-07-29T13:30:00Z,81.27,82.56,81.18,82.04,4898
2026-07-30T13:30:00Z,80.64,81.66,80.56,80.8,2344
2026-07-31T13:30:00Z,82.06,83.48,80.95,81.49,3624
2026-08-03T13:30:00Z,77.36,78.19,76.59,77.9,2902
2026-08-04T13:30:00Z,74.92,75.46,73.77,74.4,5777
2026-08-05T13:30:00Z,74.65,74.66,73.29,74.05,3856
2026-08-06T13:30:00Z,75.01,77.25,74.81,76.16,4097
2026-08-07T13:30:00Z,75.75,77.35,75.67,77.15,3235
2026-08-10T13:30:00Z,78.64,81.32,78.6,81.16,5329
2026-08-11T13:30:00Z,80.32,82.32,80.16,81.95,3658
2026-08-12T13:30:00Z,81.49,82.32,81.07,82.17,6066
2026-08-13T13:30:00Z,80.21,81.75,79.32,80.44,9642
2026-08-14T13:30:00Z,80.34,81.7,79.9,81.47,6558
2026-08-17T13:30:00Z,81.92,84.17,81.36,83.74,19201
2026-08-18T13:30:00Z,84.71,85.13,83.77,84.06,46883
2026-08-19T13:30:00Z,84.44,85.83,83.93,84.39,59556
2026-08-20T13:30:00Z,86.67,87,85.69,86.83,49736
2026-08-21T13:30:00Z,86.9,87.45,86.15,87.06,51700
2026-08-24T13:30:00Z,85.9,86.05,84.37,85.01,48512
2026-08-25T13:30:00Z,82.4,83.31,80.23,82.36,63112
2026-08-26T13:30:00Z,80.7,83.3,80.67,82.23,55258
2026-08-27T13:30:00Z,82.43,84.25,81.98,83.53,58413
2026-08-28T13:30:00Z,82.4,83.71,82.33,83.4,42184
2026-08-31T13:30:00Z,85.51,86.39,85.1,85.76,38363
2026-09-01T13:30:00Z,88.23,90.98,87.49,90.22,95385
2026-09-02T13:30:00Z,89.64,91.48,88.95,91.01,60588
2026-09-03T13:30:00Z,91.64,92.64,90.86,91.3,63166
2026-09-04T13:30:00Z,90.11,91.78,88.73,91.48,72318
2026-09-08T13:30:00Z,93.05,94.38,91.81,93.03,82038
2026-09-09T13:30:00Z,95.88,96.92,95.15,96.05,77810
2026-09-10T13:30:00Z,100.02,104.06,98.55,102.48,137837
2026-09-11T13:30:00Z,98.72,100.78,98.45,100.05,80247
